Brand,Description,Size,Annual_Demand,PurchasePrice,Holding_Cost,EOQ,ABC_Category,Review_Frequency,Safety_Stock_Level,Inventory_Strategy
3487,Stolichnaya Blueberi,750mL,435,12.77,2.5540000000000003,412.69972740006085,A,Weekly,High,"Tight control, frequent replenishment"
3488,Tanqueray,750mL,1578,15.62,3.124,710.7190998731185,A,Weekly,High,"Tight control, frequent replenishment"
3489,Tanqueray,1.75L,4119,20.73,4.146,996.7385309031529,A,Weekly,High,"Tight control, frequent replenishment"
3495,Ketel One Citroen Vodka,1.75L,212,23.52,4.704,212.2923154777025,A,Weekly,High,"Tight control, frequent replenishment"
3497,Johnnie Walker Platinum,750mL,127,73.07,14.613999999999999,93.22176234926555,A,Weekly,High,"Tight control, frequent replenishment"
3498,Baileys Vanilla Cinnamon,750mL,291,14.72,2.9440000000000004,314.39641966099447,B,Monthly,Medium,Moderate control
3500,Tito's Handmade Vodka,50mL,3925,1.07,0.21400000000000002,4282.653557705445,B,Monthly,Medium,Moderate control
3502,Pinnacle Vodka,750mL,1049,8.14,1.6280000000000001,802.7134571868683,A,Weekly,High,"Tight control, frequent replenishment"
3503,Smirnoff Sorbet Rasp/Pomegra,750mL,655,8.2,1.64,631.9732936623502,B,Monthly,Medium,Moderate control
3505,Tito's Handmade Vodka,750mL,3415,13.76,2.7520000000000002,1113.9639570804877,A,Weekly,High,"Tight control, frequent replenishment"
3508,Llord's Orange Curacao,Liter,25,4.34,0.868,169.71105832553266,C,Quarterly,Low,"Simple control, bulk ordering"
3510,Smirnoff Light Lemon Sorbet,750mL,246,8.65,1.7300000000000002,377.0895540742378,B,Monthly,Medium,Moderate control
3511,New Amsterdam Vodka,750mL,1646,7.24,1.4480000000000002,1066.180252814557,A,Weekly,High,"Tight control, frequent replenishment"
3512,Pinnacle Vodka,1.75L,7472,11.76,2.352,1782.3778354488477,A,Weekly,High,"Tight control, frequent replenishment"
3513,Ciroc Snap Frost Vodka,750mL,415,17.98,3.596,339.71459590968755,A,Weekly,High,"Tight control, frequent replenishment"
3514,Llord's Blue Curacao,Liter,2,4.5,0.9,47.14045207910317,C,Quarterly,Low,"Simple control, bulk ordering"
3515,Skyy Infusions Citrus Vodka,1.75L,284,15.5,3.1,302.67623498683616,B,Monthly,Medium,Moderate control
3517,Smirnoff Sorbet Mango/Pasion,750mL,291,6.83,1.366,461.5525394857124,B,Monthly,Medium,Moderate control
3518,Cabot Trail Maple Whisky,750mL,103,15.74,3.148,180.88445700297325,C,Quarterly,Low,"Simple control, bulk ordering"
3522,Platinum 7X Distilled Vodka,1.75L,5394,9.62,1.924,1674.3757951948253,A,Weekly,High,"Tight control, frequent replenishment"
3524,Pravda Polish Vodka,750mL,455,14.7,2.94,393.3978962347216,A,Weekly,High,"Tight control, frequent replenishment"
3525,Gold Crown Vodka,Liter,432,4.8,0.96,670.820393249937,B,Monthly,Medium,Moderate control
3527,Reyka Vodka,1.75L,439,21.87,4.3740000000000006,316.80561531744047,A,Weekly,High,"Tight control, frequent replenishment"
3528,Don Felix Anejo Tequila,750mL,61,31.24,6.248,98.8085229104449,C,Quarterly,Low,"Simple control, bulk ordering"
3529,U V Vodka,1.75L,1540,10.14,2.028,871.4177163059707,A,Weekly,High,"Tight control, frequent replenishment"
3530,Pinnacle Peach Vodka,750mL,81,6.93,1.3860000000000001,241.7468892076141,C,Quarterly,Low,"Simple control, bulk ordering"
3532,Milagro Reposado Tequila,750mL,153,20.58,4.116,192.8004451805223,B,Monthly,Medium,Moderate control
3533,Lidestri Pink Limoncello,750mL,75,13.23,2.6460000000000004,168.35875742536845,C,Quarterly,Low,"Simple control, bulk ordering"
3534,Milagro Silver Tequila,750mL,603,18.17,3.6340000000000003,407.3485686198391,A,Weekly,High,"Tight control, frequent replenishment"
3539,MacGavin's Highland Scotch,750mL,81,13.13,2.6260000000000003,175.62856325646703,C,Quarterly,Low,"Simple control, bulk ordering"
3545,Ketel One Vodka,1.75L,11883,21.89,4.378,1647.4990390284959,A,Weekly,High,"Tight control, frequent replenishment"
3547,Ketel One Vodka,50mL,1581,2.2,0.44000000000000006,1895.5689958906316,B,Monthly,Medium,Moderate control
3549,Ketel One Vodka,750mL,1007,17.82,3.564,531.5521603891436,A,Weekly,High,"Tight control, frequent replenishment"
3560,Ciroc Amaretto Vodka,375mL,16,9.52,1.904,91.66984970282114,C,Quarterly,Low,"Simple control, bulk ordering"
3562,Pearl Vodka,50mL,1966,0.77,0.15400000000000003,3572.986673111693,C,Quarterly,Low,"Simple control, bulk ordering"
3564,Ciroc Amaretto Vodka,1.75L,6,36.08,7.216,28.83549180407972,C,Quarterly,Low,"Simple control, bulk ordering"
3565,Ultimat Vodka,750mL,33,25.98,5.196000000000001,79.69340788904674,C,Quarterly,Low,"Simple control, bulk ordering"
3568,Pearl Cucumber Vodka,50mL,1927,0.79,0.15800000000000003,3492.306190992647,C,Quarterly,Low,"Simple control, bulk ordering"
3571,Absolut Vanilia,50mL,958,1.47,0.294,1805.1325162880826,C,Quarterly,Low,"Simple control, bulk ordering"
3572,Pinnacle Habanero Vodka,750mL,54,7.68,1.536,187.5,C,Quarterly,Low,"Simple control, bulk ordering"
3573,Stoli Elite Vodka,1.75L,3,74.21,14.841999999999999,14.217211158104657,C,Quarterly,Low,"Simple control, bulk ordering"
3578,Stolichnaya Elit Vodka,750mL,42,36.49,7.298000000000001,75.86172533127902,C,Quarterly,Low,"Simple control, bulk ordering"
3579,Ciroc Pineapple Vodka,375mL,822,8.88,1.7760000000000002,680.3218634130743,A,Weekly,High,"Tight control, frequent replenishment"
3580,Smirnoff Orange Vodka,750mL,676,8.08,1.616,646.774173636493,B,Monthly,Medium,Moderate control
3583,Smirnoff Orange Vodka,1.75L,514,13.23,2.6460000000000004,440.74423418777207,A,Weekly,High,"Tight control, frequent replenishment"
3584,Absolut Raspberri,750mL,452,12.49,2.498,425.3760169598701,A,Weekly,High,"Tight control, frequent replenishment"
3591,Absolut Vanilia,750mL,393,13.48,2.696,381.80035797929224,B,Monthly,Medium,Moderate control
3592,Burnetts Pineapple Vodka,1.75L,464,7.14,1.428,570.0262906119292,B,Monthly,Medium,Moderate control
3593,Smirnoff Blue 100 Proof Trav,1.75L,303,21.42,4.284000000000001,265.94791090837055,A,Weekly,High,"Tight control, frequent replenishment"
3595,Smirnoff Blue 100 Proof,750mL,459,12.02,2.404,436.957412531309,B,Monthly,Medium,Moderate control
3597,UV Sangria Vodka,750mL,125,6.51,1.302,309.8485830098972,C,Quarterly,Low,"Simple control, bulk ordering"
3598,Ice Pik Vodka,750mL,162,10.21,2.0420000000000003,281.66289476598257,C,Quarterly,Low,"Simple control, bulk ordering"
3599,Bakon Vodka,750mL,6,14.05,2.8100000000000005,46.208563240226134,C,Quarterly,Low,"Simple control, bulk ordering"
3601,Remy Martin V,750mL,47,26.61,5.322,93.97481812266264,C,Quarterly,Low,"Simple control, bulk ordering"
3606,Smirnoff Raspberry Vodka,50mL,19200,0.74,0.148,11389.895949029988,A,Weekly,High,"Tight control, frequent replenishment"
3607,Smirnoff Citrus Vodka,50mL,6427,0.72,0.144,6680.714366326736,B,Monthly,Medium,Moderate control
3608,Smirnoff Orange Vodka,50mL,9019,0.72,0.144,7914.034650192306,A,Weekly,High,"Tight control, frequent replenishment"
3609,Smirnoff Vanilla Vodka,50mL,10355,0.74,0.148,8364.581054435197,A,Weekly,High,"Tight control, frequent replenishment"
3610,Smirnoff Cranberry Vodka,750mL,688,8.26,1.6520000000000001,645.3409107139902,B,Monthly,Medium,Moderate control
3612,Taaka Vodka,1.75L,2448,6.81,1.362,1340.6553726419897,A,Weekly,High,"Tight control, frequent replenishment"
3613,Bacardi Reserva Limitada,750mL,4,67.66,13.532,17.192894613320565,C,Quarterly,Low,"Simple control, bulk ordering"
3614,Finlandia Vodka,1.75L,683,15.99,3.1980000000000004,462.13740582608625,A,Weekly,High,"Tight control, frequent replenishment"
3615,Bacardi Anejo Mexican Rum,750mL,44,11.02,2.204,141.29296641852574,C,Quarterly,Low,"Simple control, bulk ordering"
3617,Olmeca Altos Reposado,750mL,254,15.82,3.164,283.3339530495689,B,Monthly,Medium,Moderate control
3618,Pinnacle Mimosa Vodka,750mL,65,7.29,1.4580000000000002,211.14359724058107,C,Quarterly,Low,"Simple control, bulk ordering"
3620,Powers Signature Release,750mL,52,31.99,6.398,90.15286937311016,C,Quarterly,Low,"Simple control, bulk ordering"
3622,Spud Potato Vodka,750mL,1,14.45,2.89,18.601633295108115,C,Quarterly,Low,"Simple control, bulk ordering"
3625,Absolut 80 Proof,750mL,3370,12.59,2.5180000000000002,1156.8767353432238,A,Weekly,High,"Tight control, frequent replenishment"
3626,Sauza Extra Gold Tequila,750mL,254,10.39,2.0780000000000003,349.61824361099923,B,Monthly,Medium,Moderate control
3627,Absolut 80 Proof,375mL,1087,9.37,1.8739999999999999,761.6053370574323,A,Weekly,High,"Tight control, frequent replenishment"
3628,Montanya Platino Rum,750mL,7,17.59,3.5180000000000002,44.60680343869935,C,Quarterly,Low,"Simple control, bulk ordering"
3629,Flag Hill White Rum,750mL,53,20.63,4.126,113.33742020707611,C,Quarterly,Low,"Simple control, bulk ordering"
3630,Stolichnaya Razberi,1.75L,1969,19.83,3.9659999999999997,704.6062694563083,A,Weekly,High,"Tight control, frequent replenishment"
3636,Dr McGillicuddy's Mentholmnt,375mL,2594,5.03,1.006,1605.7798189782352,A,Weekly,High,"Tight control, frequent replenishment"
3637,Zhenka Vodka Plastic,750mL,3701,3.89,0.778,2181.070702370824,A,Weekly,High,"Tight control, frequent replenishment"
3639,Burnetts Peach Vodka,1.75L,401,7.14,1.428,529.9172812146929,B,Monthly,Medium,Moderate control
3640,Belvedere Cytrus Vodka,750mL,74,16.54,3.308,149.5660793492242,C,Quarterly,Low,"Simple control, bulk ordering"
3643,Caldwells Vodka,1.75L,738,7.71,1.542,691.8086598112828,B,Monthly,Medium,Moderate control
3646,Tarantula Azul Tequila,1.75L,6,15.38,3.0760000000000005,44.16542964302131,C,Quarterly,Low,"Simple control, bulk ordering"
3648,UV Ruby Red Grapefruit Vodka,750mL,124,6.05,1.21,320.12394293925473,C,Quarterly,Low,"Simple control, bulk ordering"
3650,Patron Silver Tequila,750mL,2829,33.81,6.7620000000000005,646.8132241526727,A,Weekly,High,"Tight control, frequent replenishment"
3651,Belvedere Vodka,50mL,353,2.93,0.5860000000000001,776.1372807038027,C,Quarterly,Low,"Simple control, bulk ordering"
3652,Ciroc Pineapple Vodka,1.75L,39,37.79,7.558,71.83380306859138,C,Quarterly,Low,"Simple control, bulk ordering"
3654,Patron Reposado Tequila,750mL,216,39.39,7.878,165.58419739826448,A,Weekly,High,"Tight control, frequent replenishment"
3656,Stolichnaya Vanil,1.75L,493,19.99,3.9979999999999998,351.1575940057597,A,Weekly,High,"Tight control, frequent replenishment"
3658,Patron Anejo Tequila,750mL,184,41.9,8.38,148.17908277753767,A,Weekly,High,"Tight control, frequent replenishment"
3662,Three Olives Blueberry Vodka,750mL,292,8.75,1.75,408.48150858654896,B,Monthly,Medium,Moderate control
3663,Tarantula Azul Tequila,750mL,407,10.76,2.152,434.8866450605774,B,Monthly,Medium,Moderate control
3667,Boru Original Irish Vodka,1.75L,513,13.13,2.6260000000000003,441.9888582302673,A,Weekly,High,"Tight control, frequent replenishment"
3668,Belvedere Polish Vodka,1.75L,961,34.12,6.824,375.2685634642233,A,Weekly,High,"Tight control, frequent replenishment"
3670,Kinky Vodka,750mL,56,12.02,2.404,152.62538829242766,C,Quarterly,Low,"Simple control, bulk ordering"
3671,Stolichnaya Razberi,50mL,8,1.54,0.30800000000000005,161.16459280507604,C,Quarterly,Low,"Simple control, bulk ordering"
3672,Shady Fruit Real Ruby Red Gr,750mL,189,8.26,1.6520000000000001,338.240712601273,C,Quarterly,Low,"Simple control, bulk ordering"
3677,Shady Fruit Valencia Orange,750mL,114,8.59,1.718,257.5970267147767,C,Quarterly,Low,"Simple control, bulk ordering"
3679,Chopin Vodka,750mL,567,14.49,2.898,442.3258684646914,A,Weekly,High,"Tight control, frequent replenishment"
3680,Stolichnaya Ohranj,1.75L,745,18.93,3.786,443.59621469354136,A,Weekly,High,"Tight control, frequent replenishment"
3681,OuterSpace Vodka,750mL,45,23.07,4.614,98.75690293727993,C,Quarterly,Low,"Simple control, bulk ordering"
3682,Belvedere Vodka,750mL,598,16.66,3.3320000000000003,423.64110838714197,A,Weekly,High,"Tight control, frequent replenishment"
3683,Stolichnaya Ohranj,750mL,409,13.17,2.6340000000000003,394.0522110413486,B,Monthly,Medium,Moderate control
3684,Fleischmanns Royal Vodka,1.75L,4730,7.68,1.536,1754.8296451032886,A,Weekly,High,"Tight control, frequent replenishment"
3687,Fleischmanns Royal Traveler,750mL,1720,3.84,0.768,1496.523749672331,A,Weekly,High,"Tight control, frequent replenishment"
3688,Bowman's Light Vodka,1.75L,53,3.56,0.7120000000000001,272.83365306939504,C,Quarterly,Low,"Simple control, bulk ordering"
3689,Stolichnaya Vanil,750mL,525,12.77,2.5540000000000003,453.38714806416516,A,Weekly,High,"Tight control, frequent replenishment"
3690,Tanqueray Ten Gin,750mL,229,22.39,4.478000000000001,226.13911933856352,B,Monthly,Medium,Moderate control
3693,Smirnoff Ruby Red Grapefruit,750mL,504,8.72,1.7440000000000002,537.5786693015947,B,Monthly,Medium,Moderate control
3694,Stolichnaya Razberi,750mL,1219,13.48,2.696,672.4219919898312,A,Weekly,High,"Tight control, frequent replenishment"
3695,Rain Organics Vodka,750mL,236,7.68,1.536,391.97682754639123,B,Monthly,Medium,Moderate control
3696,Gilbeys Vodka,1.75L,2928,7.6,1.52,1387.9177891624865,A,Weekly,High,"Tight control, frequent replenishment"
3697,Ciroc Pineapple Vodka,50mL,2,1.58,0.31600000000000006,79.555728417573,C,Quarterly,Low,"Simple control, bulk ordering"
3699,Chopin Vodka,1.75L,310,31.0,6.2,223.60679774997897,A,Weekly,High,"Tight control, frequent replenishment"
3701,UV Sangria Vodka,50mL,1089,0.79,0.15800000000000003,2625.3390377799087,C,Quarterly,Low,"Simple control, bulk ordering"
3702,Kinky Vodka,50mL,1554,0.71,0.142,3308.1206102303745,C,Quarterly,Low,"Simple control, bulk ordering"
3703,OuterSpace Vodka,50mL,1034,4.64,0.9279999999999999,1055.5681588277635,B,Monthly,Medium,Moderate control
3704,Ciroc Pineapple Vodka,750mL,400,18.37,3.6740000000000004,329.95933501778416,A,Weekly,High,"Tight control, frequent replenishment"
3705,Smirnoff Sours Watermelon,50mL,130,0.72,0.144,950.1461875826151,C,Quarterly,Low,"Simple control, bulk ordering"
3706,Pinnacle Citrus Vodka,1.75L,1202,13.07,2.6140000000000003,678.108896559366,A,Weekly,High,"Tight control, frequent replenishment"
3707,Smirnoff Ruby Red Grapefruit,50mL,257,0.74,0.148,1317.7581289775778,C,Quarterly,Low,"Simple control, bulk ordering"
3711,Three Olives Mango Vodka,750mL,8,11.36,2.272,59.33908290969267,C,Quarterly,Low,"Simple control, bulk ordering"
3716,Don Eduardo Anejo Tequila,750mL,27,21.42,4.284000000000001,79.38841860374447,C,Quarterly,Low,"Simple control, bulk ordering"
3719,Smirnoff Lime Vodka,750mL,7,7.36,1.4720000000000002,68.9596605459213,C,Quarterly,Low,"Simple control, bulk ordering"
3722,Finlandia Grapefruit Fusion,750mL,68,9.02,1.804,194.14946125026822,C,Quarterly,Low,"Simple control, bulk ordering"
3724,Absolut Citron,750mL,997,12.31,2.462,636.3609988656874,A,Weekly,High,"Tight control, frequent replenishment"
3725,Three Olives Pomegranate,750mL,475,9.35,1.87,503.9947372613783,B,Monthly,Medium,Moderate control
3726,Gilbeys Vodka Traveler,750mL,6348,3.78,0.756,2897.7276264040756,A,Weekly,High,"Tight control, frequent replenishment"
3727,Absolut Citron,50mL,1899,1.47,0.294,2541.492410665314,B,Monthly,Medium,Moderate control
3728,Absolut Citron,1.75L,1812,18.93,3.786,691.8131165803256,A,Weekly,High,"Tight control, frequent replenishment"
3729,Three Olives Whipped Cream,750mL,3,8.59,1.718,41.78775575273007,C,Quarterly,Low,"Simple control, bulk ordering"
3730,UV Ruby Red Grapefruit Vodka,50mL,1106,0.73,0.146,2752.334003305817,C,Quarterly,Low,"Simple control, bulk ordering"
3731,Absolut Apeach,750mL,265,13.38,2.676,314.6877827274318,B,Monthly,Medium,Moderate control
3732,Pinnacle Raspberry Vodka,1.75L,59,11.93,2.386,157.25004780801967,C,Quarterly,Low,"Simple control, bulk ordering"
3733,Patron Silver Tequila,1.75L,93,83.96,16.791999999999998,74.42010209612786,A,Weekly,High,"Tight control, frequent replenishment"
3736,Smirnoff Cherry Vodka,750mL,604,8.2,1.64,606.871224335797,B,Monthly,Medium,Moderate control
3737,Pinnacle Blueberry Vodka,1.75L,37,12.4,2.4800000000000004,122.14481093648503,C,Quarterly,Low,"Simple control, bulk ordering"
3738,Three Olives Chocolate Vodka,750mL,383,9.29,1.8579999999999999,454.0216181079541,B,Monthly,Medium,Moderate control
3740,Kru Peach Mango Vodka,750mL,25,5.26,1.052,154.15660399455186,C,Quarterly,Low,"Simple control, bulk ordering"
3742,Spring 44 Vodka,750mL,3,21.7,4.34,26.291524102480945,C,Quarterly,Low,"Simple control, bulk ordering"
3743,Smirnoff Sorbet Pine/Coconut,750mL,391,8.02,1.604,493.726225792101,B,Monthly,Medium,Moderate control
3745,Taaka Vodka Traveler,750mL,1859,3.07,0.614,1740.0250849964602,A,Weekly,High,"Tight control, frequent replenishment"
3746,Gordons Vodka 80 Proof,1.75L,4413,8.52,1.704,1609.2820549531912,A,Weekly,High,"Tight control, frequent replenishment"
3747,Gordons Vodka Traveler,750mL,999,5.18,1.036,981.9805060619657,B,Monthly,Medium,Moderate control
3748,Smirnoff Light Peach Sorbet,750mL,5,7.02,1.404,59.67623950328608,C,Quarterly,Low,"Simple control, bulk ordering"
3750,Margaritaville Island Lime,750mL,1,11.59,2.318,20.770324619863196,C,Quarterly,Low,"Simple control, bulk ordering"
3752,Margaritaville Coconut,750mL,3,11.06,2.212,36.82714621051772,C,Quarterly,Low,"Simple control, bulk ordering"
3753,Margaritaville Tangerine Teq,750mL,1,11.15,2.23,21.176177494381335,C,Quarterly,Low,"Simple control, bulk ordering"
3754,Smirnoff Blueberry Vodka,750mL,692,8.79,1.758,627.3986962088387,B,Monthly,Medium,Moderate control
3755,Russian Standard Original,750mL,179,12.02,2.404,272.8721946424462,B,Monthly,Medium,Moderate control
3757,Ketel One 325 Commemorative,Liter,245,21.63,4.326,237.9796298154944,B,Monthly,Medium,Moderate control
3758,Margaritaville Gold Tequila,1.75L,150,14.59,2.918,226.72686644308556,B,Monthly,Medium,Moderate control
3760,Absolut Pears,750mL,382,12.49,2.498,391.0528581538514,B,Monthly,Medium,Moderate control
3761,Ciroc Apple Vodka,1.75L,347,34.28,6.856000000000001,224.97244742490145,A,Weekly,High,"Tight control, frequent replenishment"
3762,Patron Silver Tequila,50mL,1397,4.61,0.9220000000000002,1230.9282602080195,A,Weekly,High,"Tight control, frequent replenishment"
3763,Patron Anejo Tequila,375mL,218,20.28,4.056,231.83514512852724,B,Monthly,Medium,Moderate control
3764,Patron Reposado Tequila,375mL,106,20.76,4.152,159.7806781974618,B,Monthly,Medium,Moderate control
3765,Three Olives Citrus Vodka,750mL,12,9.37,1.8739999999999999,80.02134187046103,C,Quarterly,Low,"Simple control, bulk ordering"
3766,Three Olives Grape Vodka,750mL,929,9.35,1.87,704.8343378768286,A,Weekly,High,"Tight control, frequent replenishment"
3768,Jenkins Vodka,750mL,1854,3.62,0.7240000000000001,1600.2416944521171,A,Weekly,High,"Tight control, frequent replenishment"
3769,Jenkins Vodka,1.75L,4732,7.02,1.404,1835.8568490953674,A,Weekly,High,"Tight control, frequent replenishment"
3770,Miodula Honey Vodka,750mL,35,14.17,2.834,111.13071261273862,C,Quarterly,Low,"Simple control, bulk ordering"
3773,General John Stark Vodka,750mL,58,21.73,4.346,115.52318015950196,C,Quarterly,Low,"Simple control, bulk ordering"
3776,Jose Cuervo Especial Silver,1.75L,1643,18.56,3.7119999999999997,665.2958247898139,A,Weekly,High,"Tight control, frequent replenishment"
